Entry,Date,Location,Observer,Time start,Species,Fork length,Group size,Fish_ID,Minute,Substrate,Food_specific,Food_category,Bites
9841,2013-07-22,Carysfort,Tom Adam,12:01:00,Scarus coelestinus,42,5,Sc_coelestinus_C3,6,Dead_coral_under_ledge,Turf,Turf,3
9842,2013-07-22,Carysfort,Tom Adam,12:01:00,Scarus coelestinus,42,5,Sc_coelestinus_C3,6,Dead_coral_under_ledge,Turf,Turf,9
9843,2013-07-22,Carysfort,Tom Adam,12:01:00,Scarus coelestinus,42,5,Sc_coelestinus_C3,6,Unknown,Dictyota_spp.,Brown_macroalgae,1
9844,2013-07-22,Carysfort,Tom Adam,12:01:00,Scarus coelestinus,42,5,Sc_coelestinus_C3,7,Dead_coral_under_ledge,Turf,Turf,6
9845,2013-07-22,Carysfort,Tom Adam,12:01:00,Scarus coelestinus,42,5,Sc_coelestinus_C3,8,Dead_coral_under_ledge,Turf,Turf,1
9846,2013-07-22,Carysfort,Tom Adam,12:01:00,Scarus coelestinus,42,5,Sc_coelestinus_C3,8,Boulder,Turf,Turf,5
9847,2013-07-22,Carysfort,Tom Adam,12:01:00,Scarus coelestinus,42,5,Sc_coelestinus_C3,8,Fire_coral,Millepora_(encrusting),Millepora,1
9848,2013-07-22,Carysfort,Tom Adam,12:01:00,Scarus coelestinus,42,5,Sc_coelestinus_C3,9,Pavement,Turf,Turf,1
9849,2013-07-22,Carysfort,Tom Adam,12:01:00,Scarus coelestinus,42,5,Sc_coelestinus_C3,9,Dead_coral,Turf,Turf,2
9850,2013-07-22,Carysfort,Tom Adam,12:01:00,Scarus coelestinus,42,5,Sc_coelestinus_C3,9,Dead_coral,Turf,Turf,2
9851,2013-07-22,Carysfort,Tom Adam,12:01:00,Scarus coelestinus,42,5,Sc_coelestinus_C3,9,Unknown,Dictyota_spp.,Brown_macroalgae,2
9852,2013-07-22,Carysfort,Tom Adam,12:01:00,Scarus coelestinus,42,5,Sc_coelestinus_C3,10,Pavement,Turf,Turf,3
9853,2013-07-22,Carysfort,Tom Adam,12:01:00,Scarus coelestinus,42,5,Sc_coelestinus_C3,10,Dead_coral,CCA,CCA,9
9854,2013-07-22,Carysfort,Tom Adam,12:01:00,Scarus coelestinus,42,5,Sc_coelestinus_C3,10,Unknown,Dictyota_spp.,Brown_macroalgae,2
9855,2013-07-22,Carysfort,Tom Adam,12:01:00,Scarus coelestinus,42,5,Sc_coelestinus_C3,11,Dead_coral,Turf,Turf,1
9856,2013-07-22,Carysfort,Tom Adam,12:01:00,Scarus coelestinus,42,5,Sc_coelestinus_C3,11,Dead_coral,CCA,CCA,2
9857,2013-07-22,Carysfort,Tom Adam,12:01:00,Scarus coelestinus,42,5,Sc_coelestinus_C3,11,Dead_coral,CCA,CCA,3
9858,2013-07-22,Carysfort,Tom Adam,12:01:00,Scarus coelestinus,42,5,Sc_coelestinus_C3,11,Dead_coral_under_ledge,Turf,Turf,2
9859,2013-07-22,Carysfort,Tom Adam,12:01:00,Scarus coelestinus,42,5,Sc_coelestinus_C3,12,Dead_coral,Turf,Turf,2
9860,2013-07-22,Carysfort,Tom Adam,12:01:00,Scarus coelestinus,42,5,Sc_coelestinus_C3,12,Dead_coral,Turf,Turf,3
9861,2013-07-22,Carysfort,Tom Adam,12:01:00,Scarus coelestinus,42,5,Sc_coelestinus_C3,12,Dead_coral,Turf,Turf,2
9862,2013-07-22,Carysfort,Tom Adam,12:01:00,Scarus coelestinus,42,5,Sc_coelestinus_C3,12,Unknown,Dictyota_spp.,Brown_macroalgae,2
9863,2013-07-22,Carysfort,Tom Adam,12:01:00,Scarus coelestinus,42,5,Sc_coelestinus_C3,13,Dead_coral,Turf,Turf,2
9864,2013-07-22,Carysfort,Tom Adam,12:01:00,Scarus coelestinus,42,5,Sc_coelestinus_C3,13,Boulder,Turf,Turf,4
9865,2013-07-22,Carysfort,Tom Adam,12:01:00,Scarus coelestinus,42,5,Sc_coelestinus_C3,13,Unknown,Dictyota_spp.,Brown_macroalgae,1
9866,2013-07-22,Carysfort,Tom Adam,12:01:00,Scarus coelestinus,42,5,Sc_coelestinus_C3,13,Dead_gorgonian,Turf,Turf,2
9867,2013-07-22,Carysfort,Tom Adam,12:01:00,Scarus coelestinus,42,5,Sc_coelestinus_C3,14,Dead_coral,CCA,CCA,1
9868,2013-07-22,Carysfort,Tom Adam,12:01:00,Scarus coelestinus,42,5,Sc_coelestinus_C3,14,Dead_coral,Turf,Turf,1
9869,2013-07-22,Carysfort,Tom Adam,12:01:00,Scarus coelestinus,42,5,Sc_coelestinus_C3,14,Dead_coral_under_ledge,Turf,Turf,4
9870,2013-07-22,Carysfort,Tom Adam,12:01:00,Scarus coelestinus,42,5,Sc_coelestinus_C3,15,Dead_coral,CCA,CCA,1
9871,2013-07-22,Carysfort,Tom Adam,12:01:00,Scarus coelestinus,42,5,Sc_coelestinus_C3,15,Dead_coral,Turf,Turf,1
9872,2013-07-22,Carysfort,Tom Adam,12:01:00,Scarus coelestinus,42,5,Sc_coelestinus_C3,15,Boulder,Turf,Turf,5
9873,2013-07-22,Carysfort,Tom Adam,12:01:00,Scarus coelestinus,42,5,Sc_coelestinus_C3,15,Boulder,Turf,Turf,1
9874,2013-07-22,Carysfort,Tom Adam,12:01:00,Scarus coelestinus,42,5,Sc_coelestinus_C3,15,Dead_gorgonian,Turf,Turf,1
9875,2013-07-22,Carysfort,Tom Adam,12:01:00,Scarus coelestinus,42,5,Sc_coelestinus_C3,16,Dead_coral_under_ledge,Turf,Turf,2
9876,2013-07-22,Carysfort,Tom Adam,12:01:00,Scarus coelestinus,42,5,Sc_coelestinus_C3,16,Dead_coral,Turf,Turf,2
9877,2013-07-22,Carysfort,Tom Adam,12:01:00,Scarus coelestinus,42,5,Sc_coelestinus_C3,16,Unknown,Seafan,Gorgonian,1
9878,2013-07-22,Carysfort,Tom Adam,12:01:00,Scarus coelestinus,42,5,Sc_coelestinus_C3,16,Unknown,Seafan,Gorgonian,2
9879,2013-07-22,Carysfort,Tom Adam,12:01:00,Scarus coelestinus,42,5,Sc_coelestinus_C3,17,Pavement,Turf,Turf,2
9880,2013-07-22,Carysfort,Tom Adam,12:01:00,Scarus coelestinus,42,5,Sc_coelestinus_C3,17,Dead_coral_under_ledge,Turf,Turf,5
9881,2013-07-22,Carysfort,Tom Adam,12:01:00,Scarus coelestinus,42,5,Sc_coelestinus_C3,17,Dead_gorgonian,Turf,Turf,4
9882,2013-07-22,Carysfort,Tom Adam,12:01:00,Scarus coelestinus,42,5,Sc_coelestinus_C3,18,Dead_coral_under_ledge,Turf,Turf,2
9883,2013-07-22,Carysfort,Tom Adam,12:01:00,Scarus coelestinus,42,5,Sc_coelestinus_C3,19,Dead_coral,Turf,Turf,1
9884,2013-07-22,Carysfort,Tom Adam,12:01:00,Scarus coelestinus,42,5,Sc_coelestinus_C3,19,Dead_coral_under_ledge,Turf,Turf,3
9885,2013-07-22,Carysfort,Tom Adam,12:01:00,Scarus coelestinus,42,5,Sc_coelestinus_C3,19,Boulder,Turf,Turf,13
9886,2013-07-22,Carysfort,Tom Adam,12:01:00,Scarus coelestinus,42,5,Sc_coelestinus_C3,19,Unknown,Red_articulated_coralline,Red_articulated_coralline,2
9887,2013-07-22,Carysfort,Tom Adam,12:01:00,Scarus coelestinus,42,5,Sc_coelestinus_C3,20,Not_observed,Not_observed,Not_observed,0
9750,2013-07-22,Carysfort,Tom Adam,13:58:00,Scarus coelestinus,38,1,Sc_coelestinus_C4,1,Pavement,Turf,Turf,3
9751,2013-07-22,Carysfort,Tom Adam,13:58:00,Scarus coelestinus,38,1,Sc_coelestinus_C4,1,Pavement,Turf,Turf,4
9752,2013-07-22,Carysfort,Tom Adam,13:58:00,Scarus coelestinus,38,1,Sc_coelestinus_C4,1,Pavement,Turf,Turf,3
9753,2013-07-22,Carysfort,Tom Adam,13:58:00,Scarus coelestinus,38,1,Sc_coelestinus_C4,1,Dead_coral_under_ledge,Turf,Turf,5
9754,2013-07-22,Carysfort,Tom Adam,13:58:00,Scarus coelestinus,38,1,Sc_coelestinus_C4,2,Pavement,Turf,Turf,9
9755,2013-07-22,Carysfort,Tom Adam,13:58:00,Scarus coelestinus,38,1,Sc_coelestinus_C4,2,Pavement,Turf,Turf,4
9756,2013-07-22,Carysfort,Tom Adam,13:58:00,Scarus coelestinus,38,1,Sc_coelestinus_C4,2,Pavement,Turf,Turf,7
9757,2013-07-22,Carysfort,Tom Adam,13:58:00,Scarus coelestinus,38,1,Sc_coelestinus_C4,2,Dead_coral,CCA,CCA,2
9758,2013-07-22,Carysfort,Tom Adam,13:58:00,Scarus coelestinus,38,1,Sc_coelestinus_C4,3,Dead_coral,Turf,Turf,4
9759,2013-07-22,Carysfort,Tom Adam,13:58:00,Scarus coelestinus,38,1,Sc_coelestinus_C4,3,Dead_coral,CCA,CCA,2
9760,2013-07-22,Carysfort,Tom Adam,13:58:00,Scarus coelestinus,38,1,Sc_coelestinus_C4,3,Dead_coral,CCA,CCA,3
9761,2013-07-22,Carysfort,Tom Adam,13:58:00,Scarus coelestinus,38,1,Sc_coelestinus_C4,3,Unknown,Unknown,Unknown,1
9762,2013-07-22,Carysfort,Tom Adam,13:58:00,Scarus coelestinus,38,1,Sc_coelestinus_C4,4,Pavement,Turf,Turf,7
9763,2013-07-22,Carysfort,Tom Adam,13:58:00,Scarus coelestinus,38,1,Sc_coelestinus_C4,4,Pavement,Turf,Turf,2
9764,2013-07-22,Carysfort,Tom Adam,13:58:00,Scarus coelestinus,38,1,Sc_coelestinus_C4,4,Pavement,Turf,Turf,6
9765,2013-07-22,Carysfort,Tom Adam,13:58:00,Scarus coelestinus,38,1,Sc_coelestinus_C4,5,Pavement,Turf,Turf,6
9766,2013-07-22,Carysfort,Tom Adam,13:58:00,Scarus coelestinus,38,1,Sc_coelestinus_C4,5,Dead_coral,CCA,CCA,3
9767,2013-07-22,Carysfort,Tom Adam,13:58:00,Scarus coelestinus,38,1,Sc_coelestinus_C4,5,Dead_coral,CCA,CCA,1
9768,2013-07-22,Carysfort,Tom Adam,13:58:00,Scarus coelestinus,38,1,Sc_coelestinus_C4,5,Dead_coral,Turf,Turf,7
9769,2013-07-22,Carysfort,Tom Adam,13:58:00,Scarus coelestinus,38,1,Sc_coelestinus_C4,5,Dead_coral,Turf,Turf,3
9770,2013-07-22,Carysfort,Tom Adam,13:58:00,Scarus coelestinus,38,1,Sc_coelestinus_C4,5,Dead_coral,Turf,Turf,4
9771,2013-07-22,Carysfort,Tom Adam,13:58:00,Scarus coelestinus,38,1,Sc_coelestinus_C4,5,Dead_coral_under_ledge,Turf,Turf,7
9772,2013-07-22,Carysfort,Tom Adam,13:58:00,Scarus coelestinus,38,1,Sc_coelestinus_C4,6,Dead_coral,Turf,Turf,13
9773,2013-07-22,Carysfort,Tom Adam,13:58:00,Scarus coelestinus,38,1,Sc_coelestinus_C4,6,Dead_coral,Turf,Turf,10
9774,2013-07-22,Carysfort,Tom Adam,13:58:00,Scarus coelestinus,38,1,Sc_coelestinus_C4,6,Dead_coral_under_ledge,Turf,Turf,1
9775,2013-07-22,Carysfort,Tom Adam,13:58:00,Scarus coelestinus,38,1,Sc_coelestinus_C4,7,Pavement,Turf,Turf,9
9776,2013-07-22,Carysfort,Tom Adam,13:58:00,Scarus coelestinus,38,1,Sc_coelestinus_C4,7,Pavement,Turf,Turf,1
9777,2013-07-22,Carysfort,Tom Adam,13:58:00,Scarus coelestinus,38,1,Sc_coelestinus_C4,8,Pavement,Turf,Turf,7
9778,2013-07-22,Carysfort,Tom Adam,13:58:00,Scarus coelestinus,38,1,Sc_coelestinus_C4,8,Pavement,Turf,Turf,2
9779,2013-07-22,Carysfort,Tom Adam,13:58:00,Scarus coelestinus,38,1,Sc_coelestinus_C4,8,Pavement,Turf,Turf,3
9780,2013-07-22,Carysfort,Tom Adam,13:58:00,Scarus coelestinus,38,1,Sc_coelestinus_C4,8,Dead_coral,Turf,Turf,3
9781,2013-07-22,Carysfort,Tom Adam,13:58:00,Scarus coelestinus,38,1,Sc_coelestinus_C4,8,Dead_coral,Turf,Turf,7
9782,2013-07-22,Carysfort,Tom Adam,13:58:00,Scarus coelestinus,38,1,Sc_coelestinus_C4,8,Dead_coral,Turf,Turf,4
9783,2013-07-22,Carysfort,Tom Adam,13:58:00,Scarus coelestinus,38,1,Sc_coelestinus_C4,9,Pavement,Turf,Turf,3
9784,2013-07-22,Carysfort,Tom Adam,13:58:00,Scarus coelestinus,38,1,Sc_coelestinus_C4,9,Pavement,Turf,Turf,4
9785,2013-07-22,Carysfort,Tom Adam,13:58:00,Scarus coelestinus,38,1,Sc_coelestinus_C4,9,Pavement,Turf,Turf,7
9786,2013-07-22,Carysfort,Tom Adam,13:58:00,Scarus coelestinus,38,1,Sc_coelestinus_C4,9,Dead_coral,Turf,Turf,2
9787,2013-07-22,Carysfort,Tom Adam,13:58:00,Scarus coelestinus,38,1,Sc_coelestinus_C4,9,Dead_coral,Turf,Turf,3
9788,2013-07-22,Carysfort,Tom Adam,13:58:00,Scarus coelestinus,38,1,Sc_coelestinus_C4,9,Dead_coral_under_ledge,Turf,Turf,2
9789,2013-07-22,Carysfort,Tom Adam,13:58:00,Scarus coelestinus,38,1,Sc_coelestinus_C4,10,Pavement,Turf,Turf,6
9790,2013-07-22,Carysfort,Tom Adam,13:58:00,Scarus coelestinus,38,1,Sc_coelestinus_C4,10,Pavement,Turf,Turf,6
9791,2013-07-22,Carysfort,Tom Adam,13:58:00,Scarus coelestinus,38,1,Sc_coelestinus_C4,10,Dead_coral,CCA,CCA,2
9792,2013-07-22,Carysfort,Tom Adam,13:58:00,Scarus coelestinus,38,1,Sc_coelestinus_C4,10,Dead_coral,Turf,Turf,4
9793,2013-07-22,Carysfort,Tom Adam,13:58:00,Scarus coelestinus,38,1,Sc_coelestinus_C4,10,Dead_coral,Turf,Turf,4
9794,2013-07-22,Carysfort,Tom Adam,13:58:00,Scarus coelestinus,38,1,Sc_coelestinus_C4,11,Dead_coral,CCA,CCA,5
9795,2013-07-22,Carysfort,Tom Adam,13:58:00,Scarus coelestinus,38,1,Sc_coelestinus_C4,11,Dead_coral,CCA,CCA,1
9796,2013-07-22,Carysfort,Tom Adam,13:58:00,Scarus coelestinus,38,1,Sc_coelestinus_C4,11,Dead_coral,Turf,Turf,13
9797,2013-07-22,Carysfort,Tom Adam,13:58:00,Scarus coelestinus,38,1,Sc_coelestinus_C4,12,Dead_coral,Turf,Turf,6
9798,2013-07-22,Carysfort,Tom Adam,13:58:00,Scarus coelestinus,38,1,Sc_coelestinus_C4,12,Dead_coral,Turf,Turf,1
9799,2013-07-22,Carysfort,Tom Adam,13:58:00,Scarus coelestinus,38,1,Sc_coelestinus_C4,12,Dead_coral,Turf,Turf,3
9800,2013-07-22,Carysfort,Tom Adam,13:58:00,Scarus coelestinus,38,1,Sc_coelestinus_C4,12,Dead_coral,Turf,Turf,1
9801,2013-07-22,Carysfort,Tom Adam,13:58:00,Scarus coelestinus,38,1,Sc_coelestinus_C4,12,Dead_coral,Turf,Turf,4
9802,2013-07-22,Carysfort,Tom Adam,13:58:00,Scarus coelestinus,38,1,Sc_coelestinus_C4,13,Dead_coral,Turf,Turf,6
9803,2013-07-22,Carysfort,Tom Adam,13:58:00,Scarus coelestinus,38,1,Sc_coelestinus_C4,13,Dead_coral,Turf,Turf,21
9804,2013-07-22,Carysfort,Tom Adam,13:58:00,Scarus coelestinus,38,1,Sc_coelestinus_C4,14,Dead_coral,Turf,Turf,2
9805,2013-07-22,Carysfort,Tom Adam,13:58:00,Scarus coelestinus,38,1,Sc_coelestinus_C4,14,Dead_coral,Turf,Turf,1
9806,2013-07-22,Carysfort,Tom Adam,13:58:00,Scarus coelestinus,38,1,Sc_coelestinus_C4,14,Dead_coral,Turf,Turf,1
9807,2013-07-22,Carysfort,Tom Adam,13:58:00,Scarus coelestinus,38,1,Sc_coelestinus_C4,15,Dead_coral,CCA,CCA,10
9808,2013-07-22,Carysfort,Tom Adam,13:58:00,Scarus coelestinus,38,1,Sc_coelestinus_C4,15,Dead_coral,Turf,Turf,12
9809,2013-07-22,Carysfort,Tom Adam,13:58:00,Scarus coelestinus,38,1,Sc_coelestinus_C4,16,Dead_coral,Turf,Turf,5
9810,2013-07-22,Carysfort,Tom Adam,13:58:00,Scarus coelestinus,38,1,Sc_coelestinus_C4,16,Dead_coral,Turf,Turf,3
9811,2013-07-22,Carysfort,Tom Adam,13:58:00,Scarus coelestinus,38,1,Sc_coelestinus_C4,16,Dead_coral,Turf,Turf,7
9812,2013-07-22,Carysfort,Tom Adam,13:58:00,Scarus coelestinus,38,1,Sc_coelestinus_C4,16,Dead_coral,Turf,Turf,4
9813,2013-07-22,Carysfort,Tom Adam,13:58:00,Scarus coelestinus,38,1,Sc_coelestinus_C4,16,Dead_coral,Turf,Turf,4
9814,2013-07-22,Carysfort,Tom Adam,13:58:00,Scarus coelestinus,38,1,Sc_coelestinus_C4,16,Dead_coral,Turf,Turf,3
9815,2013-07-22,Carysfort,Tom Adam,13:58:00,Scarus coelestinus,38,1,Sc_coelestinus_C4,17,Dead_coral,Turf,Turf,6
9816,2013-07-22,Carysfort,Tom Adam,13:58:00,Scarus coelestinus,38,1,Sc_coelestinus_C4,17,Dead_coral,Turf,Turf,2
9817,2013-07-22,Carysfort,Tom Adam,13:58:00,Scarus coelestinus,38,1,Sc_coelestinus_C4,17,Dead_coral,Turf,Turf,1
9818,2013-07-22,Carysfort,Tom Adam,13:58:00,Scarus coelestinus,38,1,Sc_coelestinus_C4,17,Dead_coral,Turf,Turf,7
9819,2013-07-22,Carysfort,Tom Adam,13:58:00,Scarus coelestinus,38,1,Sc_coelestinus_C4,17,Dead_coral_under_ledge,Turf,Turf,5
9820,2013-07-22,Carysfort,Tom Adam,13:58:00,Scarus coelestinus,38,1,Sc_coelestinus_C4,18,Dead_coral,Turf,Turf,5
9821,2013-07-22,Carysfort,Tom Adam,13:58:00,Scarus coelestinus,38,1,Sc_coelestinus_C4,18,Dead_coral_under_ledge,Turf,Turf,7
10201,2013-07-23,Carysfort,Tom Adam,11:38:00,Scarus coelestinus,38,1,Sc_coelestinus_C5,1,Pavement,Turf,Turf,3
10202,2013-07-23,Carysfort,Tom Adam,11:38:00,Scarus coelestinus,38,1,Sc_coelestinus_C5,1,Boulder,Turf,Turf,28
10203,2013-07-23,Carysfort,Tom Adam,11:38:00,Scarus coelestinus,38,1,Sc_coelestinus_C5,2,Dead_coral,CCA,CCA,5
10204,2013-07-23,Carysfort,Tom Adam,11:38:00,Scarus coelestinus,38,1,Sc_coelestinus_C5,2,Unknown,Halimeda_spp.,Calcareous_green_algae,1
10205,2013-07-23,Carysfort,Tom Adam,11:38:00,Scarus coelestinus,38,1,Sc_coelestinus_C5,3,Dead_coral,Turf,Turf,18
10206,2013-07-23,Carysfort,Tom Adam,11:38:00,Scarus coelestinus,38,1,Sc_coelestinus_C5,4,Dead_coral,Turf,Turf,4
10207,2013-07-23,Carysfort,Tom Adam,11:38:00,Scarus coelestinus,38,1,Sc_coelestinus_C5,4,Dead_coral,Turf,Turf,6
10208,2013-07-23,Carysfort,Tom Adam,11:38:00,Scarus coelestinus,38,1,Sc_coelestinus_C5,4,Dead_coral,Turf,Turf,2
10209,2013-07-23,Carysfort,Tom Adam,11:38:00,Scarus coelestinus,38,1,Sc_coelestinus_C5,4,Dead_coral_under_ledge,Turf,Turf,2
10210,2013-07-23,Carysfort,Tom Adam,11:38:00,Scarus coelestinus,38,1,Sc_coelestinus_C5,4,Rubble,Turf,Turf,4
10211,2013-07-23,Carysfort,Tom Adam,11:38:00,Scarus coelestinus,38,1,Sc_coelestinus_C5,4,Rubble,Turf,Turf,2
10212,2013-07-23,Carysfort,Tom Adam,11:38:00,Scarus coelestinus,38,1,Sc_coelestinus_C5,5,Not_observed,Not_observed,Not_observed,0
10213,2013-07-23,Carysfort,Tom Adam,11:38:00,Scarus coelestinus,38,1,Sc_coelestinus_C5,6,Not_observed,Not_observed,Not_observed,0
10214,2013-07-23,Carysfort,Tom Adam,11:38:00,Scarus coelestinus,38,1,Sc_coelestinus_C5,7,Dead_coral,Turf,Turf,10
10215,2013-07-23,Carysfort,Tom Adam,11:38:00,Scarus coelestinus,38,1,Sc_coelestinus_C5,8,Dead_coral,Turf,Turf,10
10216,2013-07-23,Carysfort,Tom Adam,11:38:00,Scarus coelestinus,38,1,Sc_coelestinus_C5,8,Dead_coral,Turf,Turf,5
10217,2013-07-23,Carysfort,Tom Adam,11:38:00,Scarus coelestinus,38,1,Sc_coelestinus_C5,8,Dead_coral,Turf,Turf,6
10218,2013-07-23,Carysfort,Tom Adam,11:38:00,Scarus coelestinus,38,1,Sc_coelestinus_C5,9,Dead_coral,Turf,Turf,2
10219,2013-07-23,Carysfort,Tom Adam,11:38:00,Scarus coelestinus,38,1,Sc_coelestinus_C5,9,Dead_coral,Turf,Turf,1
10220,2013-07-23,Carysfort,Tom Adam,11:38:00,Scarus coelestinus,38,1,Sc_coelestinus_C5,10,Dead_coral,Turf,Turf,3
10221,2013-07-23,Carysfort,Tom Adam,11:38:00,Scarus coelestinus,38,1,Sc_coelestinus_C5,10,Dead_coral,Turf,Turf,2
10222,2013-07-23,Carysfort,Tom Adam,11:38:00,Scarus coelestinus,38,1,Sc_coelestinus_C5,11,Dead_coral,CCA,CCA,6
10223,2013-07-23,Carysfort,Tom Adam,11:38:00,Scarus coelestinus,38,1,Sc_coelestinus_C5,11,Dead_coral,Turf,Turf,4
10224,2013-07-23,Carysfort,Tom Adam,11:38:00,Scarus coelestinus,38,1,Sc_coelestinus_C5,11,Dead_coral,Turf,Turf,2
10225,2013-07-23,Carysfort,Tom Adam,11:38:00,Scarus coelestinus,38,1,Sc_coelestinus_C5,11,Unknown,Halimeda_spp.,Calcareous_green_algae,2
10226,2013-07-23,Carysfort,Tom Adam,11:38:00,Scarus coelestinus,38,1,Sc_coelestinus_C5,12,Dead_coral,Turf,Turf,11
10227,2013-07-23,Carysfort,Tom Adam,11:38:00,Scarus coelestinus,38,1,Sc_coelestinus_C5,13,Pavement,Turf,Turf,1
10228,2013-07-23,Carysfort,Tom Adam,11:38:00,Scarus coelestinus,38,1,Sc_coelestinus_C5,13,Pavement,Turf,Turf,2
10229,2013-07-23,Carysfort,Tom Adam,11:38:00,Scarus coelestinus,38,1,Sc_coelestinus_C5,13,Dead_coral,Turf,Turf,1
10230,2013-07-23,Carysfort,Tom Adam,11:38:00,Scarus coelestinus,38,1,Sc_coelestinus_C5,13,Unknown,Halimeda_spp.,Calcareous_green_algae,3
10231,2013-07-23,Carysfort,Tom Adam,11:38:00,Scarus coelestinus,38,1,Sc_coelestinus_C5,14,Dead_coral,Turf,Turf,9
10232,2013-07-23,Carysfort,Tom Adam,11:38:00,Scarus coelestinus,38,1,Sc_coelestinus_C5,14,Dead_coral,Turf,Turf,4
10233,2013-07-23,Carysfort,Tom Adam,11:38:00,Scarus coelestinus,38,1,Sc_coelestinus_C5,14,Dead_coral,Turf,Turf,3
10234,2013-07-23,Carysfort,Tom Adam,11:38:00,Scarus coelestinus,38,1,Sc_coelestinus_C5,15,Dead_coral,CCA,CCA,5
10235,2013-07-23,Carysfort,Tom Adam,11:38:00,Scarus coelestinus,38,1,Sc_coelestinus_C5,16,Dead_coral,CCA,CCA,1
10236,2013-07-23,Carysfort,Tom Adam,11:38:00,Scarus coelestinus,38,1,Sc_coelestinus_C5,16,Dead_coral,CCA,CCA,3
10237,2013-07-23,Carysfort,Tom Adam,11:38:00,Scarus coelestinus,38,1,Sc_coelestinus_C5,16,Dead_coral,Turf,Turf,1
10238,2013-07-23,Carysfort,Tom Adam,11:38:00,Scarus coelestinus,38,1,Sc_coelestinus_C5,16,Dead_coral_under_ledge,Turf,Turf,5
10239,2013-07-23,Carysfort,Tom Adam,11:38:00,Scarus coelestinus,38,1,Sc_coelestinus_C5,17,Dead_coral,Turf,Turf,2
10240,2013-07-23,Carysfort,Tom Adam,11:38:00,Scarus coelestinus,38,1,Sc_coelestinus_C5,17,Dead_coral,Turf,Turf,2
10241,2013-07-23,Carysfort,Tom Adam,11:38:00,Scarus coelestinus,38,1,Sc_coelestinus_C5,17,Dead_coral,Turf,Turf,1
10242,2013-07-23,Carysfort,Tom Adam,11:38:00,Scarus coelestinus,38,1,Sc_coelestinus_C5,18,Dead_coral_under_ledge,Turf,Turf,11
10243,2013-07-23,Carysfort,Tom Adam,11:38:00,Scarus coelestinus,38,1,Sc_coelestinus_C5,18,Dead_coral,CCA,CCA,17
10244,2013-07-23,Carysfort,Tom Adam,11:38:00,Scarus coelestinus,38,1,Sc_coelestinus_C5,19,Dead_coral_under_ledge,Turf,Turf,1
10245,2013-07-23,Carysfort,Tom Adam,11:38:00,Scarus coelestinus,38,1,Sc_coelestinus_C5,19,Dead_coral,Turf,Turf,2
10246,2013-07-23,Carysfort,Tom Adam,11:38:00,Scarus coelestinus,38,1,Sc_coelestinus_C5,19,Dead_coral,Turf,Turf,3
10247,2013-07-23,Carysfort,Tom Adam,11:38:00,Scarus coelestinus,38,1,Sc_coelestinus_C5,20,Dead_coral,Turf,Turf,3
10248,2013-07-23,Carysfort,Tom Adam,11:38:00,Scarus coelestinus,38,1,Sc_coelestinus_C5,20,Unknown,Halimeda_spp.,Calcareous_green_algae,1
10345,2013-07-26,Carysfort,Tom Adam,11:46:00,Scarus coelestinus,37,1,Sc_coelestinus_C6,1,Dead_coral_under_ledge,Turf,Turf,3
10346,2013-07-26,Carysfort,Tom Adam,11:46:00,Scarus coelestinus,37,1,Sc_coelestinus_C6,1,Dead_coral_under_ledge,Turf,Turf,3
10347,2013-07-26,Carysfort,Tom Adam,11:46:00,Scarus coelestinus,37,1,Sc_coelestinus_C6,1,Dead_coral_under_ledge,Turf,Turf,2
10348,2013-07-26,Carysfort,Tom Adam,11:46:00,Scarus coelestinus,37,1,Sc_coelestinus_C6,1,Unknown,Halimeda_spp.,Calcareous_green_algae,1
10349,2013-07-26,Carysfort,Tom Adam,11:46:00,Scarus coelestinus,37,1,Sc_coelestinus_C6,2,Dead_coral,Turf,Turf,2
10350,2013-07-26,Carysfort,Tom Adam,11:46:00,Scarus coelestinus,37,1,Sc_coelestinus_C6,2,Dead_coral,Turf,Turf,5
10351,2013-07-26,Carysfort,Tom Adam,11:46:00,Scarus coelestinus,37,1,Sc_coelestinus_C6,2,Unknown,Seafan,Gorgonian,1
10352,2013-07-26,Carysfort,Tom Adam,11:46:00,Scarus coelestinus,37,1,Sc_coelestinus_C6,3,Dead_coral_under_ledge,Turf,Turf,9
10353,2013-07-26,Carysfort,Tom Adam,11:46:00,Scarus coelestinus,37,1,Sc_coelestinus_C6,4,Pavement,Turf,Turf,7
10354,2013-07-26,Carysfort,Tom Adam,11:46:00,Scarus coelestinus,37,1,Sc_coelestinus_C6,4,Dead_coral_under_ledge,Turf,Turf,9
10355,2013-07-26,Carysfort,Tom Adam,11:46:00,Scarus coelestinus,37,1,Sc_coelestinus_C6,4,Dead_coral,Turf,Turf,1
10356,2013-07-26,Carysfort,Tom Adam,11:46:00,Scarus coelestinus,37,1,Sc_coelestinus_C6,4,Dead_coral,Turf,Turf,2
10357,2013-07-26,Carysfort,Tom Adam,11:46:00,Scarus coelestinus,37,1,Sc_coelestinus_C6,5,Dead_coral,Turf,Turf,3
10358,2013-07-26,Carysfort,Tom Adam,11:46:00,Scarus coelestinus,37,1,Sc_coelestinus_C6,5,Dead_coral,Turf,Turf,3
10359,2013-07-26,Carysfort,Tom Adam,11:46:00,Scarus coelestinus,37,1,Sc_coelestinus_C6,5,Dead_coral,Turf,Turf,2
