"region","site","date","depth_m","transect","colony_id","coral_species","col_size","col_area_cm2","n_new_scars","scar_min_cm2","scar_med_cm2","scar_max_cm2","mean_scar_area_cm2","total_grazed_cm2"
"St. Croix","BIRNM Scuba Cut","2018-07-19",9.1,7,11834,"Agaricia spp.","10 to 20",139.997222625595,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",9.1,7,11835,"Agaricia spp.","10 to 20",139.997222625595,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",9.1,7,11836,"Agaricia spp.","10 to 20",139.997222625595,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",9.1,7,11837,"Agaricia spp.","10 to 20",139.997222625595,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",9.1,7,11838,"Agaricia spp.","10 to 20",139.997222625595,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",9.1,7,11839,"Agaricia spp.","10 to 20",139.997222625595,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",9.1,7,11840,"Agaricia spp.","10 to 20",139.997222625595,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",9.1,7,11841,"Agaricia spp.","10 to 20",139.997222625595,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",9.1,7,11842,"Agaricia spp.","10 to 20",139.997222625595,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",9.1,7,11843,"Agaricia spp.","10 to 20",139.997222625595,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",9.1,7,11844,"Agaricia spp.","10 to 20",139.997222625595,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",9.1,7,11845,"Agaricia spp.","10 to 20",139.997222625595,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",9.1,7,11846,"Agaricia spp.","10 to 20",139.997222625595,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",9.1,7,11864,"Orbicella faveolata","10 to 20",116.014528707566,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",9.1,7,11865,"Orbicella faveolata","10 to 20",116.014528707566,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",9.1,7,11866,"Orbicella faveolata","10 to 20",116.014528707566,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",9.1,7,11870,"Orbicella annularis","<5",10.9955742875643,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",9.1,7,11871,"Orbicella annularis","<5",10.9955742875643,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",9.1,7,11872,"Orbicella annularis","5 to 10",38.484510006475,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",9.1,7,11873,"Orbicella annularis","5 to 10",38.484510006475,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",9.1,7,11875,"Porites astreoides","<5",10.5592419745657,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",9.1,7,11876,"Porites astreoides","<5",10.5592419745657,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",9.1,7,11877,"Porites astreoides","5 to 10",29.1932148268981,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",9.1,7,11878,"Porites astreoides","10 to 20",131.584990085046,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",9.1,7,11880,"Branching Porites spp.","<5",9.42477796076938,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",9.1,7,11881,"Branching Porites spp.","5 to 10",26.2295965180262,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",9.1,7,11882,"Branching Porites spp.","5 to 10",26.2295965180262,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",9.1,7,11883,"Branching Porites spp.","5 to 10",26.2295965180262,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",9.1,7,11884,"Branching Porites spp.","10 to 20",89.5244912242252,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",9.1,7,11885,"Branching Porites spp.","10 to 20",89.5244912242252,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",9.1,7,11886,"Branching Porites spp.","10 to 20",89.5244912242252,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",9.1,7,11887,"Branching Porites spp.","10 to 20",89.5244912242252,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",9.1,7,11888,"Branching Porites spp.","10 to 20",89.5244912242252,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",9.1,7,11889,"Branching Porites spp.","10 to 20",89.5244912242252,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",6.7,8,11894,"Agaricia spp.","5 to 10",27.4889357189107,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",6.7,8,11895,"Agaricia spp.","5 to 10",27.4889357189107,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",6.7,8,11896,"Agaricia spp.","5 to 10",27.4889357189107,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",6.7,8,11897,"Agaricia spp.","5 to 10",27.4889357189107,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",6.7,8,11898,"Agaricia spp.","5 to 10",27.4889357189107,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",6.7,8,11899,"Agaricia spp.","10 to 20",139.997222625595,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",6.7,8,11900,"Agaricia spp.","10 to 20",139.997222625595,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",6.7,8,11901,"Agaricia spp.","10 to 20",139.997222625595,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",6.7,8,11902,"Agaricia spp.","10 to 20",139.997222625595,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",6.7,8,11903,"Agaricia spp.","10 to 20",139.997222625595,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",6.7,8,11904,"Agaricia spp.","10 to 20",139.997222625595,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",6.7,8,11905,"Agaricia spp.","10 to 20",139.997222625595,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",6.7,8,11906,"Agaricia spp.","10 to 20",139.997222625595,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",6.7,8,11907,"Agaricia spp.","10 to 20",139.997222625595,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",6.7,8,11908,"Agaricia spp.","10 to 20",139.997222625595,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",6.7,8,11909,"Agaricia spp.","10 to 20",139.997222625595,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",6.7,8,11910,"Agaricia spp.","10 to 20",139.997222625595,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",6.7,8,11911,"Agaricia spp.","10 to 20",139.997222625595,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",6.7,8,11912,"Agaricia spp.","10 to 20",139.997222625595,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",6.7,8,11913,"Agaricia spp.","10 to 20",139.997222625595,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",6.7,8,11914,"Agaricia spp.","10 to 20",139.997222625595,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",6.7,8,11915,"Agaricia spp.","10 to 20",139.997222625595,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",6.7,8,11916,"Agaricia spp.","10 to 20",139.997222625595,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",6.7,8,11917,"Agaricia spp.","10 to 20",139.997222625595,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",6.7,8,11918,"Agaricia spp.","10 to 20",139.997222625595,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",6.7,8,11919,"Agaricia spp.","10 to 20",139.997222625595,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",6.7,8,11920,"Agaricia spp.","10 to 20",139.997222625595,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",6.7,8,11921,"Agaricia spp.","10 to 20",139.997222625595,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",6.7,8,11922,"Agaricia spp.","10 to 20",139.997222625595,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",6.7,8,11923,"Agaricia spp.","10 to 20",139.997222625595,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",6.7,8,11924,"Agaricia spp.","10 to 20",139.997222625595,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",6.7,8,11925,"Agaricia spp.","10 to 20",139.997222625595,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",6.7,8,11926,"Agaricia spp.","10 to 20",139.997222625595,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",6.7,8,11927,"Agaricia spp.","10 to 20",139.997222625595,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",6.7,8,11928,"Agaricia spp.","10 to 20",139.997222625595,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",6.7,8,11929,"Agaricia spp.","10 to 20",139.997222625595,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",6.7,8,11930,"Agaricia spp.","10 to 20",139.997222625595,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",6.7,8,11931,"Agaricia spp.","10 to 20",139.997222625595,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",6.7,8,11932,"Agaricia spp.","10 to 20",139.997222625595,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",6.7,8,11947,"Orbicella annularis","10 to 20",106.524854152991,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",6.7,8,11948,"Orbicella annularis","10 to 20",106.524854152991,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",6.7,8,11950,"Porites astreoides","<5",10.5592419745657,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",6.7,8,11951,"Porites astreoides","5 to 10",29.1932148268981,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",6.7,8,11952,"Porites astreoides","5 to 10",29.1932148268981,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",6.7,8,11953,"Porites astreoides","10 to 20",131.584990085046,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",6.7,8,11954,"Porites astreoides","10 to 20",131.584990085046,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",6.7,8,11955,"Porites astreoides","10 to 20",131.584990085046,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",6.7,8,11956,"Porites astreoides","10 to 20",131.584990085046,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",6.7,8,11957,"Porites astreoides","10 to 20",131.584990085046,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",6.7,8,11959,"Branching Porites spp.","5 to 10",26.2295965180262,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",6.7,8,11960,"Branching Porites spp.","10 to 20",89.5244912242252,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",6.7,8,11961,"Branching Porites spp.","10 to 20",89.5244912242252,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",6.7,8,11962,"Branching Porites spp.","10 to 20",89.5244912242252,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",6.7,8,11969,"Siderastrea siderea","5 to 10",29.1927174994993,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",6.7,8,11970,"Siderastrea siderea","5 to 10",29.1927174994993,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",6.7,8,11971,"Siderastrea siderea","10 to 20",103.943382886128,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",6.7,8,11972,"Siderastrea siderea","10 to 20",103.943382886128,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",6.7,8,11973,"Siderastrea siderea","10 to 20",103.943382886128,0,NA,NA,NA,NA,0
"St. Croix","BIRNM Scuba Cut","2018-07-19",6.7,8,11977,"Siderastrea siderea","10 to 20",103.943382886128,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.7,5,12014,"Agaricia spp.","10 to 20",139.997222625595,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.7,5,12038,"Orbicella faveolata","10 to 20",116.014528707566,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.7,5,12039,"Orbicella faveolata","10 to 20",116.014528707566,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.7,5,12040,"Orbicella faveolata","10 to 20",116.014528707566,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.7,5,12041,"Orbicella faveolata","10 to 20",116.014528707566,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.7,5,12042,"Orbicella faveolata","10 to 20",116.014528707566,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.7,5,12043,"Orbicella faveolata","10 to 20",116.014528707566,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.7,5,12044,"Orbicella faveolata","10 to 20",116.014528707566,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.7,5,12045,"Orbicella faveolata","10 to 20",116.014528707566,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.7,5,12046,"Orbicella faveolata","10 to 20",116.014528707566,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.7,5,12047,"Orbicella faveolata","10 to 20",116.014528707566,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.7,5,12048,"Orbicella faveolata","10 to 20",116.014528707566,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.7,5,12060,"Porites astreoides","<5",10.5592419745657,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.7,5,12061,"Porites astreoides","<5",10.5592419745657,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.7,5,12062,"Porites astreoides","<5",10.5592419745657,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.7,5,12063,"Porites astreoides","<5",10.5592419745657,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.7,5,12064,"Porites astreoides","<5",10.5592419745657,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.7,5,12065,"Porites astreoides","<5",10.5592419745657,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.7,5,12066,"Porites astreoides","<5",10.5592419745657,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.7,5,12067,"Porites astreoides","<5",10.5592419745657,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.7,5,12068,"Porites astreoides","<5",10.5592419745657,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.7,5,12069,"Porites astreoides","<5",10.5592419745657,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.7,5,12070,"Porites astreoides","<5",10.5592419745657,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.7,5,12071,"Porites astreoides","<5",10.5592419745657,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.7,5,12072,"Porites astreoides","<5",10.5592419745657,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.7,5,12073,"Porites astreoides","<5",10.5592419745657,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.7,5,12074,"Porites astreoides","<5",10.5592419745657,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.7,5,12075,"Porites astreoides","<5",10.5592419745657,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.7,5,12076,"Porites astreoides","<5",10.5592419745657,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.7,5,12077,"Porites astreoides","<5",10.5592419745657,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.7,5,12078,"Porites astreoides","5 to 10",29.1932148268981,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.7,5,12079,"Porites astreoides","5 to 10",29.1932148268981,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.7,5,12080,"Porites astreoides","5 to 10",29.1932148268981,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.7,5,12081,"Porites astreoides","5 to 10",29.1932148268981,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.7,5,12082,"Porites astreoides","5 to 10",29.1932148268981,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.7,5,12083,"Porites astreoides","5 to 10",29.1932148268981,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.7,5,12084,"Porites astreoides","5 to 10",29.1932148268981,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.7,5,12085,"Porites astreoides","5 to 10",29.1932148268981,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.7,5,12086,"Porites astreoides","5 to 10",29.1932148268981,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.7,5,12087,"Porites astreoides","5 to 10",29.1932148268981,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.7,5,12088,"Porites astreoides","5 to 10",29.1932148268981,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.7,5,12089,"Porites astreoides","10 to 20",131.584990085046,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.7,5,12090,"Porites astreoides","10 to 20",131.584990085046,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.7,5,12091,"Porites astreoides","10 to 20",131.584990085046,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.7,5,12092,"Porites astreoides","10 to 20",131.584990085046,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.7,5,12093,"Porites astreoides","10 to 20",131.584990085046,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.7,5,12094,"Porites astreoides","10 to 20",131.584990085046,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.7,5,12095,"Porites astreoides","10 to 20",131.584990085046,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.7,5,12096,"Porites astreoides","10 to 20",131.584990085046,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.7,5,12097,"Porites astreoides","10 to 20",131.584990085046,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.7,5,12098,"Porites astreoides","10 to 20",131.584990085046,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.7,5,12099,"Porites astreoides","10 to 20",131.584990085046,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.7,5,12100,"Porites astreoides","10 to 20",131.584990085046,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.7,5,12101,"Porites astreoides","10 to 20",131.584990085046,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.7,5,12102,"Porites astreoides","10 to 20",131.584990085046,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.7,5,12103,"Branching Porites spp.","<5",9.42477796076938,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.7,5,12104,"Branching Porites spp.","<5",9.42477796076938,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.7,5,12105,"Branching Porites spp.","5 to 10",26.2295965180262,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.7,5,12106,"Branching Porites spp.","10 to 20",89.5244912242252,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.7,5,12119,"Siderastrea siderea","5 to 10",29.1927174994993,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.7,5,12120,"Siderastrea siderea","5 to 10",29.1927174994993,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.7,5,12121,"Siderastrea siderea","5 to 10",29.1927174994993,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.7,5,12122,"Siderastrea siderea","5 to 10",29.1927174994993,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.7,5,12123,"Siderastrea siderea","5 to 10",29.1927174994993,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.7,5,12124,"Siderastrea siderea","5 to 10",29.1927174994993,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.7,5,12125,"Siderastrea siderea","10 to 20",103.943382886128,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.7,5,12126,"Siderastrea siderea","10 to 20",103.943382886128,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.7,5,12127,"Siderastrea siderea","10 to 20",103.943382886128,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.7,5,12128,"Siderastrea siderea","10 to 20",103.943382886128,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.7,5,12129,"Siderastrea siderea","10 to 20",103.943382886128,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.7,5,12130,"Siderastrea siderea","10 to 20",103.943382886128,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.6,1,12186,"Agaricia spp.","5 to 10",27.4889357189107,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.6,1,12187,"Agaricia spp.","5 to 10",27.4889357189107,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.6,1,12188,"Agaricia spp.","5 to 10",27.4889357189107,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.6,1,12189,"Agaricia spp.","5 to 10",27.4889357189107,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.6,1,12190,"Agaricia spp.","5 to 10",27.4889357189107,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.6,1,12191,"Agaricia spp.","5 to 10",27.4889357189107,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.6,1,12192,"Agaricia spp.","5 to 10",27.4889357189107,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.6,1,12193,"Agaricia spp.","5 to 10",27.4889357189107,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.6,1,12194,"Agaricia spp.","5 to 10",27.4889357189107,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.6,1,12195,"Agaricia spp.","5 to 10",27.4889357189107,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.6,1,12196,"Agaricia spp.","5 to 10",27.4889357189107,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.6,1,12197,"Agaricia spp.","5 to 10",27.4889357189107,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.6,1,12198,"Agaricia spp.","5 to 10",27.4889357189107,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.6,1,12199,"Agaricia spp.","5 to 10",27.4889357189107,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.6,1,12200,"Agaricia spp.","5 to 10",27.4889357189107,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.6,1,12201,"Agaricia spp.","5 to 10",27.4889357189107,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.6,1,12202,"Agaricia spp.","10 to 20",139.997222625595,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.6,1,12203,"Agaricia spp.","10 to 20",139.997222625595,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.6,1,12204,"Agaricia spp.","10 to 20",139.997222625595,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.6,1,12205,"Agaricia spp.","10 to 20",139.997222625595,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.6,1,12206,"Agaricia spp.","10 to 20",139.997222625595,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.6,1,12207,"Agaricia spp.","10 to 20",139.997222625595,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.6,1,12208,"Agaricia spp.","10 to 20",139.997222625595,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.6,1,12209,"Agaricia spp.","10 to 20",139.997222625595,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.6,1,12210,"Agaricia spp.","10 to 20",139.997222625595,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.6,1,12211,"Agaricia spp.","10 to 20",139.997222625595,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.6,1,12248,"Madracis auretenra","10 to 20",112.311937365835,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.6,1,12249,"Madracis auretenra","10 to 20",112.311937365835,0,NA,NA,NA,NA,0
"St. Croix","Cane Bay","2018-07-20",6.6,1,12250,"Madracis auretenra","10 to 20",112.311937365835,0,NA,NA,NA,NA,0
